gene_id,NC1_count,NC2_count,NC3_count,NC4_count,PD1_count,PD2_count,PD3_count,PD4_count
ENSG00000131233,5,17,29,2,4,4,11,0
ENSG00000131236,1000,56,109,697,1115,1146,1108,615
ENSG00000131238,517,78,64,375,699,531,664,294
ENSG00000131242,553,711,1042,512,82,118,158,188
ENSG00000131263,1075,62,306,677,778,861,767,649
ENSG00000131264,5,56,148,1,1,10,15,1
ENSG00000131269,126,11,10,104,164,153,83,109
ENSG00000131323,190,353,420,192,290,200,437,318
ENSG00000131351,28,56,193,39,4,14,52,30
ENSG00000131355,0,0,20,1,0,0,5,9
ENSG00000131368,461,241,262,602,156,195,176,331
ENSG00000131370,468,22,163,228,271,620,443,188
ENSG00000131373,95,84,10,73,50,56,117,91
ENSG00000131374,1016,437,466,614,523,617,397,475
ENSG00000131375,459,56,89,521,365,212,350,389
ENSG00000131378,235,140,99,267,434,441,303,238
ENSG00000131379,1,45,79,4,2,1,9,2
ENSG00000131381,300,269,272,325,204,278,193,228
ENSG00000131386,493,186,336,194,60,290,79,16
ENSG00000131389,412,316,455,186,268,228,566,396
ENSG00000131398,77,207,183,130,43,37,116,283
ENSG00000131400,96,146,277,140,21,71,56,14
ENSG00000131408,330,146,99,309,438,436,319,360
ENSG00000131409,5,62,128,26,18,26,36,11
ENSG00000131435,25,213,198,85,9,175,29,19
ENSG00000131437,312,140,133,182,153,179,237,354
ENSG00000131446,626,258,183,493,844,736,1504,967
ENSG00000131459,34,50,40,32,250,51,333,171
ENSG00000131462,48,11,59,63,25,69,80,43
ENSG00000131467,269,179,237,211,134,206,343,139
ENSG00000131469,363,6,40,560,1020,1676,347,235
ENSG00000131470,14,39,79,36,2,5,32,20
ENSG00000131471,134,218,405,604,79,223,557,39
ENSG00000131473,506,56,20,492,2072,3052,2165,2201
ENSG00000131475,143,78,99,110,162,164,170,128
ENSG00000131477,71,22,25,35,79,197,59,18
ENSG00000131480,24,146,252,35,3,11,63,15
ENSG00000131482,24,90,69,6,6,33,15,3
ENSG00000131495,178,0,5,159,193,244,143,127
ENSG00000131503,1552,148,221,1335,1226,1539,960,2709
ENSG00000131504,787,213,311,633,599,767,763,1371
ENSG00000131507,964,151,44,758,460,610,632,549
ENSG00000131508,258,50,123,204,344,375,229,414
ENSG00000131558,728,118,148,825,835,652,626,987
ENSG00000131584,174,392,795,404,137,207,372,366
ENSG00000131591,94,218,533,102,54,49,86,101
ENSG00000131620,101,62,64,168,75,388,130,107
ENSG00000131626,730,185,163,670,463,461,498,612
ENSG00000131634,177,106,30,165,297,621,103,97
ENSG00000131650,2,101,94,21,5,3,24,0
ENSG00000131652,59,90,35,37,98,68,64,140
ENSG00000131653,166,45,123,268,135,206,331,209
ENSG00000131668,7,50,99,6,2,1,22,0
ENSG00000131669,230,39,114,208,249,250,300,187
ENSG00000131686,5,0,44,1,4,0,3,0
ENSG00000131697,126,650,1050,226,110,122,185,220
ENSG00000131711,479,611,938,1692,760,1583,1143,1061
ENSG00000131721,0,6,35,0,8,0,0,0
ENSG00000131724,469,45,132,418,712,526,647,372
ENSG00000131725,124,45,30,179,144,168,197,155
ENSG00000131730,101,28,15,135,3,50,11,5
ENSG00000131732,92,146,123,114,120,75,124,159
ENSG00000131737,3,73,74,2,1,2,15,1
ENSG00000131738,3,134,15,4,2,0,5,1
ENSG00000131746,20,84,94,18,6,1,1,3
ENSG00000131747,24,22,35,20,66,43,116,220
ENSG00000131748,222,101,227,203,142,190,260,202
ENSG00000131759,85,101,138,98,95,187,169,213
ENSG00000131771,23,179,237,39,9,5,28,2
ENSG00000131773,121,235,321,191,52,90,97,99
ENSG00000131778,208,28,5,192,195,112,300,153
ENSG00000131779,143,23,0,124,71,83,92,91
ENSG00000131781,85,78,153,185,14,50,38,17
ENSG00000131788,224,224,262,213,113,168,188,186
ENSG00000131791,217,0,0,200,170,122,207,153
ENSG00000131795,474,84,430,316,429,522,416,283
ENSG00000131808,2,101,79,8,6,3,34,1
ENSG00000131828,690,50,128,663,156,239,180,257
ENSG00000131831,0,45,143,8,10,10,32,21
ENSG00000131844,401,39,49,417,359,217,409,589
ENSG00000131845,118,196,138,86,122,120,106,125
ENSG00000131848,57,196,217,62,41,58,50,60
ENSG00000131849,69,50,109,85,60,50,36,36
ENSG00000131864,0,50,64,11,0,3,14,0
ENSG00000131871,186,174,217,112,202,167,276,135
ENSG00000131873,361,185,227,259,463,1015,1127,568
ENSG00000131876,94,90,35,43,47,69,98,82
ENSG00000131899,253,185,415,223,183,238,192,300
ENSG00000131910,23,50,49,12,1,1,10,6
ENSG00000131914,11,179,212,17,11,14,41,10
ENSG00000131931,28,0,5,45,51,42,22,43
ENSG00000131941,147,11,30,123,223,197,126,467
ENSG00000131943,72,84,104,70,134,102,170,121
ENSG00000131944,16,0,5,15,5,3,23,10
ENSG00000131951,2,0,0,0,3,0,0,1
ENSG00000131966,223,2,0,181,137,171,111,82
ENSG00000131969,14,185,89,21,6,16,33,3
ENSG00000131979,117,90,40,40,107,42,111,51
ENSG00000131981,243,95,133,201,1635,323,844,279
ENSG00000132000,20,90,54,19,6,5,42,49
ENSG00000132002,381,112,143,290,1049,484,430,378
ENSG00000132003,70,106,25,132,110,136,131,120
ENSG00000132004,20,28,20,36,24,18,65,48
ENSG00000132005,76,28,109,110,49,53,89,159
ENSG00000132010,13,56,0,36,8,8,45,9
ENSG00000132016,24,73,114,15,11,3,19,20
ENSG00000132017,97,56,64,60,42,31,71,104
ENSG00000132024,145,62,20,219,65,73,176,244
ENSG00000132026,6,34,54,10,0,10,8,2
ENSG00000132031,6,22,79,15,7,10,8,7
ENSG00000132109,88,73,133,64,168,90,154,110
ENSG00000132122,213,50,74,202,124,183,82,223
ENSG00000132128,401,146,193,442,1348,700,600,11573
ENSG00000132130,95,258,395,228,14,18,46,6
ENSG00000132139,23,95,123,28,3,6,20,4
ENSG00000132141,60,0,44,50,13,12,11,17
ENSG00000132142,739,146,360,612,226,324,422,282
ENSG00000132153,450,157,217,507,306,347,515,345
ENSG00000132155,702,230,272,765,523,477,354,504
ENSG00000132164,26,314,262,56,13,10,23,6
ENSG00000132170,169,11,119,70,43,95,71,43
ENSG00000132182,278,162,198,389,263,103,575,303
ENSG00000132185,5,157,183,10,30,3,33,3
ENSG00000132196,43,28,35,62,154,107,112,357
ENSG00000132199,885,342,252,817,547,719,451,3546
ENSG00000132205,88,207,415,63,127,153,440,138
ENSG00000132207,38,0,54,42,6,13,43,26
ENSG00000132254,167,179,247,161,144,124,202,192
ENSG00000132256,275,174,99,244,220,270,216,394
ENSG00000132259,6,95,54,14,2,5,0,4
ENSG00000132274,554,185,114,336,895,723,660,1080
ENSG00000132275,236,269,341,239,165,169,198,229
ENSG00000132286,223,62,40,222,164,151,147,204
ENSG00000132294,718,73,183,581,1067,697,651,423
ENSG00000132297,6,168,325,32,13,9,37,5
ENSG00000132300,646,179,133,480,301,373,295,580
ENSG00000132305,561,118,109,505,239,287,375,279
ENSG00000132313,195,101,133,252,133,145,125,130
ENSG00000132321,118,123,207,154,62,41,88,109
ENSG00000132323,143,67,84,160,86,102,101,107
ENSG00000132326,153,235,183,291,257,517,134,624
ENSG00000132329,138,28,25,60,6,8,34,0
ENSG00000132330,111,235,504,159,51,111,137,121
ENSG00000132334,289,370,573,197,312,740,604,517
ENSG00000132341,622,45,54,458,631,647,771,267
ENSG00000132356,736,106,59,593,732,678,571,638
ENSG00000132357,173,73,69,136,118,134,106,50
ENSG00000132359,310,263,370,496,62,105,97,274
ENSG00000132361,574,123,247,893,268,384,543,961
ENSG00000132376,195,101,123,184,191,161,143,159
ENSG00000132382,187,218,306,297,161,144,258,309
ENSG00000132383,258,218,148,186,181,255,286,247
ENSG00000132386,59,6,5,226,138,107,586,89
ENSG00000132388,239,62,114,201,246,215,309,162
ENSG00000132394,89,67,158,74,78,80,80,49
ENSG00000132405,632,230,232,755,507,552,601,626
ENSG00000132406,136,28,0,64,91,90,59,68
ENSG00000132423,38,0,5,20,6,24,3,5
ENSG00000132424,1598,67,138,1941,771,1322,679,1311
ENSG00000132429,0,0,12,3,11,0,5,3
ENSG00000132432,78,6,0,57,266,211,203,111
ENSG00000132434,151,196,360,121,128,162,162,166
ENSG00000132436,87,157,217,81,115,69,50,144
ENSG00000132437,12,50,0,37,18,300,82,99
ENSG00000132446,5,28,20,1,0,0,3,0
ENSG00000132463,475,106,94,502,582,427,457,341
ENSG00000132464,121,202,202,141,21,41,52,22
ENSG00000132465,397,0,5,122,4361,122,1250,325
ENSG00000132466,1420,269,114,1296,1175,1242,1069,1244
ENSG00000132467,98,67,54,86,132,100,146,110
ENSG00000132470,300,56,94,311,48,136,426,2032
ENSG00000132471,247,224,281,304,214,199,274,348
ENSG00000132475,3151,224,311,2469,1734,2862,1798,1216
ENSG00000132478,203,56,30,250,108,165,186,303
ENSG00000132481,76,56,25,66,137,177,246,126
ENSG00000132485,705,22,84,624,579,405,497,620
ENSG00000132498,0,39,5,2,4,7,6,73
ENSG00000132507,389,101,168,301,484,437,687,329
ENSG00000132510,99,174,296,206,91,414,303,336
ENSG00000132514,8,39,69,32,23,12,61,6
ENSG00000132517,5,112,94,8,4,5,34,3
ENSG00000132518,8,45,133,3,4,0,20,0
ENSG00000132522,166,95,138,169,90,125,120,142
ENSG00000132530,441,112,133,263,364,543,831,1272
ENSG00000132535,53,84,69,13,28,64,40,29
ENSG00000132541,47,0,20,70,98,167,31,94
ENSG00000132549,1486,297,262,1217,1347,1359,1228,1665
ENSG00000132554,7,11,20,8,1,32,0,0
ENSG00000132561,720,101,114,858,239,174,140,150
ENSG00000132563,5,62,25,20,2,13,22,0
ENSG00000132570,198,196,148,177,94,139,166,362
ENSG00000132581,159,34,25,134,108,143,138,108
ENSG00000132589,426,146,119,416,322,395,340,344
ENSG00000132591,121,22,25,80,32,58,82,88
ENSG00000132600,204,403,514,316,117,198,190,275
ENSG00000132603,69,78,54,55,87,82,110,50
ENSG00000132604,149,146,49,145,98,135,88,105
ENSG00000132612,367,121,128,260,247,280,339,380
ENSG00000132613,150,140,499,302,65,133,199,158
ENSG00000132622,137,95,267,131,52,123,148,70
ENSG00000132623,78,123,94,23,47,30,17,92
ENSG00000132631,0,0,0,0,0,0,0,3
ENSG00000132635,198,56,25,249,218,182,227,466
ENSG00000132639,45,56,84,17,141,18,103,66
ENSG00000132640,345,448,257,279,655,532,291,239
ENSG00000132646,195,39,5,75,147,198,203,175
ENSG00000132661,41,28,49,29,43,43,83,37
ENSG00000132664,95,50,59,38,55,56,42,40
ENSG00000132669,502,140,183,349,314,497,423,553
ENSG00000132670,423,11,44,414,418,401,360,381
ENSG00000132671,8,179,119,13,12,5,11,1
ENSG00000132676,223,11,30,188,252,180,243,153
ENSG00000132677,96,34,79,149,0,1,1,1
ENSG00000132680,578,34,133,568,273,306,451,801
ENSG00000132681,6,151,119,11,3,15,20,7
ENSG00000132688,485,252,321,499,154,453,239,234
ENSG00000132692,21,263,390,57,1,21,49,4
ENSG00000132693,12,146,202,30,11,14,18,3
ENSG00000132694,550,392,622,560,245,359,461,595
ENSG00000132698,93,22,30,66,0,1,4,0
ENSG00000132702,5,45,84,12,2,10,9,1
ENSG00000132703,5,123,69,6,1,31,3,7
ENSG00000132704,11,179,138,23,50,7,100,7
ENSG00000132716,743,453,408,624,485,464,555,735
ENSG00000132718,245,157,158,279,122,344,226,287
ENSG00000132740,82,263,346,155,113,47,119,207
ENSG00000132744,2,22,20,4,108,50,40,146
ENSG00000132746,14,67,148,23,1,8,24,2
ENSG00000132749,62,241,207,67,38,18,32,24
ENSG00000132763,58,67,138,54,35,27,32,28
ENSG00000132768,94,56,237,77,50,93,96,96
ENSG00000132773,65,162,123,44,45,56,32,35
ENSG00000132780,424,95,69,394,256,404,280,634
ENSG00000132781,78,45,148,76,27,81,69,43
ENSG00000132792,131,39,40,183,132,160,166,146
ENSG00000132793,142,21,13,180,205,102,235,1122
ENSG00000132801,38,22,64,52,37,39,37,51
ENSG00000132819,54,56,128,74,59,46,130,45
ENSG00000132821,1,34,49,14,3,5,23,3
ENSG00000132823,124,22,15,105,153,139,91,427
ENSG00000132824,845,28,64,714,1163,1063,853,603
ENSG00000132825,91,174,405,44,82,90,103,57
ENSG00000132837,420,28,59,304,331,393,139,750
ENSG00000132840,519,50,20,347,386,671,403,1441
ENSG00000132842,627,67,119,479,510,463,486,631
ENSG00000132846,155,588,351,166,142,82,131,593
ENSG00000132849,2613,45,183,2148,850,1517,914,2453
ENSG00000132854,6,123,227,39,17,51,15,15
ENSG00000132855,94,11,15,15,3,35,5,1
ENSG00000132872,11,196,168,15,11,10,19,3
ENSG00000132874,647,73,128,14,2,15,28,7
ENSG00000132879,204,50,101,245,115,71,119,180
ENSG00000132881,39,78,94,50,13,14,28,30
ENSG00000132906,121,106,168,127,59,88,117,125
ENSG00000132911,5,140,148,18,9,17,9,7
ENSG00000132912,475,162,69,342,518,498,428,473
ENSG00000132915,10,146,148,32,3,18,50,5
ENSG00000132932,49,280,415,31,9,37,80,7
ENSG00000132938,28,213,326,33,25,39,22,11
ENSG00000132950,170,67,119,125,118,166,94,151
ENSG00000132952,249,118,138,167,202,164,121,155
ENSG00000132953,462,213,143,330,328,408,236,280
ENSG00000132958,0,0,0,2,3,0,0,0
ENSG00000132963,145,0,30,100,190,228,169,62
ENSG00000132964,105,106,54,125,71,103,91,34
ENSG00000132965,37,17,10,23,47,31,22,12
ENSG00000132970,323,174,123,188,62,113,71,40
ENSG00000132972,5,0,10,1,1,0,0,0
ENSG00000132975,12,303,262,13,8,9,33,0
ENSG00000133019,103,655,672,95,37,380,83,43
ENSG00000133020,2,34,10,10,3,16,5,8
ENSG00000133026,2650,185,163,2465,401,754,372,271
ENSG00000133027,57,0,5,55,57,29,86,80
ENSG00000133028,172,56,94,102,110,93,154,101
ENSG00000133030,2369,527,864,2852,834,1953,1399,1160
ENSG00000133048,17,134,178,22,140,52,79,15
ENSG00000133055,11,11,15,7,6,0,4,0
ENSG00000133056,441,319,240,387,247,392,351,142
ENSG00000133059,502,258,232,435,180,329,158,251
ENSG00000133063,28,347,568,27,19,23,189,11
ENSG00000133065,226,210,420,263,240,231,260,277
ENSG00000133067,12,246,375,47,4,18,33,5
ENSG00000133069,47,224,281,55,15,56,61,13
ENSG00000133083,47,331,439,203,502,151,363,1098
ENSG00000133101,6,67,20,3,3,0,18,3
ENSG00000133103,218,123,123,185,213,166,124,167
ENSG00000133104,579,185,163,451,397,628,405,385
ENSG00000133105,0,101,15,5,1,1,11,0
ENSG00000133106,168,140,79,68,233,113,269,212
ENSG00000133107,52,443,212,58,27,180,37,27
ENSG00000133110,6,67,5,0,348,397,481,99
ENSG00000133111,34,62,79,41,32,20,11,40
ENSG00000133112,4323,157,138,3810,13022,13326,4777,3316
ENSG00000133114,172,73,94,144,114,160,74,132
ENSG00000133115,7,90,54,5,3,3,3,3
ENSG00000133116,675,179,25,366,381,457,34,227
ENSG00000133119,59,78,35,34,46,55,36,46
ENSG00000133121,893,415,509,470,370,685,384,373
ENSG00000133124,11,213,277,19,8,12,20,12
ENSG00000133131,151,95,163,97,81,140,103,150
ENSG00000133134,77,22,114,80,54,108,11,9
ENSG00000133135,315,22,54,130,851,165,726,842
ENSG00000133136,0,0,5,0,0,0,0,0
ENSG00000133138,174,67,89,157,311,179,245,1301
ENSG00000133142,180,84,173,369,132,183,101,199
ENSG00000133149,0,22,30,0,0,5,4,3
ENSG00000133169,5,0,49,9,66,47,37,0
ENSG00000133193,137,39,69,126,137,137,167,101
ENSG00000133195,118,106,89,132,161,171,235,137
ENSG00000133216,78,370,198,134,76,21,31,28
ENSG00000133226,571,90,94,644,304,442,347,564
ENSG00000133243,352,196,316,414,402,401,314,904
ENSG00000133246,9,22,49,11,9,9,68,13
ENSG00000133247,45,62,99,87,29,41,99,93
ENSG00000133250,8,0,0,19,9,27,9,28
ENSG00000133256,20,56,69,11,64,44,59,103
ENSG00000133265,106,22,20,109,59,117,103,153
ENSG00000133275,251,84,69,318,311,290,397,490
ENSG00000133302,146,34,49,55,79,77,82,202
ENSG00000133313,1185,409,449,1052,827,1959,1859,8246
ENSG00000133315,86,0,40,93,37,54,27,16
ENSG00000133316,159,67,64,85,147,162,82,66
ENSG00000133317,4,0,54,8,15,16,8,11
ENSG00000133318,944,46,114,585,507,478,350,387
ENSG00000133321,147,50,69,73,350,145,139,129
ENSG00000133328,7,11,10,1,1,3,0,3
ENSG00000133392,397,347,617,15762,436,1202,195,663
ENSG00000133393,168,0,2,100,153,169,82,83
ENSG00000133398,63,95,128,65,84,96,116,86
ENSG00000133401,758,482,716,243,262,645,475,1580
ENSG00000133422,244,78,119,176,84,163,234,260
ENSG00000133424,298,303,430,274,98,164,273,77
ENSG00000133433,3,0,0,9,0,3,0,2
ENSG00000133454,8,230,109,65,6,15,20,5
ENSG00000133460,325,95,301,335,75,80,153,310
ENSG00000133466,77,487,573,120,75,74,153,149
ENSG00000133475,0,0,40,7,0,0,1,3
ENSG00000133477,428,403,602,270,21,85,130,231
ENSG00000133488,17,73,20,9,6,3,28,45
ENSG00000133561,207,207,360,163,432,623,380,163
ENSG00000133574,135,17,89,95,420,377,268,155
ENSG00000133597,100,50,94,100,212,132,221,140
ENSG00000133606,634,140,168,556,447,350,409,393
ENSG00000133612,165,202,439,199,109,186,339,199
ENSG00000133619,66,118,178,125,166,143,229,1457
ENSG00000133627,50,11,25,70,27,30,43,49
ENSG00000133636,38,0,0,9,0,0,0,3
ENSG00000133639,1361,56,89,450,1544,1349,1071,798
ENSG00000133640,85,22,40,105,38,33,38,332
ENSG00000133641,75,112,94,78,84,97,60,101
ENSG00000133657,1259,90,64,810,2800,2255,1685,1385
ENSG00000133661,6,17,5,12,3,7,3,3
ENSG00000133665,2,28,74,7,4,7,4,0
ENSG00000133678,138,73,40,68,51,91,87,48
ENSG00000133687,863,353,336,623,449,638,374,175
ENSG00000133703,253,45,119,217,161,291,192,186
ENSG00000133704,540,207,109,405,539,446,329,517
ENSG00000133706,779,62,15,666,770,1030,531,1203
ENSG00000133710,8,28,10,5,0,20,5,2
ENSG00000133731,105,28,15,113,130,142,88,86
ENSG00000133739,159,202,69,117,103,86,33,75
ENSG00000133740,50,34,34,50,53,43,20,31
ENSG00000133742,0,28,94,3,2,2,10,4
ENSG00000133773,94,168,188,76,88,103,98,119
ENSG00000133789,579,50,109,360,642,818,652,253
ENSG00000133794,176,207,128,40,146,153,180,104
ENSG00000133800,45,118,69,208,56,82,165,15
ENSG00000133805,233,151,153,156,265,144,347,232
ENSG00000133808,6,90,59,11,6,19,32,7
ENSG00000133812,827,186,244,714,693,970,604,735
ENSG00000133816,161,756,963,474,177,325,456,169
ENSG00000133818,134,0,5,144,95,129,119,123
ENSG00000133835,758,118,79,621,417,459,499,508
ENSG00000133858,651,252,217,620,610,702,679,1365
ENSG00000133863,5,151,119,8,84,223,389,276
ENSG00000133872,1415,84,89,791,1718,1998,1685,663
ENSG00000133874,37,50,10,30,47,98,60,35
ENSG00000133878,12,84,44,38,11,3,27,3
ENSG00000133884,181,246,311,277,187,192,157,257
ENSG00000133895,97,213,242,133,72,72,121,141
ENSG00000133935,92,56,54,108,74,73,79,38
ENSG00000133937,2,17,44,15,0,10,18,1
ENSG00000133943,506,291,267,555,285,300,329,451
ENSG00000133958,20,314,336,32,43,22,94,23
ENSG00000133961,515,180,120,353,290,564,376,401
ENSG00000133962,15,50,20,5,34,6,36,22
ENSG00000133980,26,185,247,25,18,13,20,1
ENSG00000133983,82,50,35,64,92,110,57,42
ENSG00000133985,65,252,212,44,44,60,46,24
ENSG00000133997,157,56,30,114,133,171,131,182
ENSG00000134001,291,45,59,196,277,334,237,94
ENSG00000134007,41,146,128,14,39,39,22,76
ENSG00000134013,128,190,198,61,717,406,1772,634
ENSG00000134014,293,118,168,187,226,276,236,157
ENSG00000134020,3,17,30,0,0,0,0,0
ENSG00000134028,0,6,5,0,187,1,218,53
ENSG00000134030,361,415,854,496,96,204,244,283
ENSG00000134042,4,22,35,18,21,30,31,16
ENSG00000134046,315,213,188,290,246,277,328,314
ENSG00000134049,226,22,5,116,193,184,115,66
ENSG00000134056,65,34,25,63,54,75,29,67
ENSG00000134057,35,17,0,28,43,24,54,88
ENSG00000134058,82,0,0,44,137,75,82,162
ENSG00000134061,9,101,99,14,76,37,130,28
ENSG00000134070,66,78,54,23,100,124,65,55
ENSG00000134072,126,67,123,102,171,198,131,261
ENSG00000134077,210,95,79,268,183,119,149,124
ENSG00000134086,280,90,25,269,185,170,250,165
ENSG00000134107,931,269,227,1079,1306,2647,1468,1232
ENSG00000134108,469,39,44,309,262,266,245,175
ENSG00000134109,475,134,272,288,720,442,905,398
ENSG00000134115,8,73,84,8,3,3,22,2
ENSG00000134121,765,224,341,728,34,31,185,20
ENSG00000134138,753,454,395,477,140,209,142,213
ENSG00000134146,202,134,168,144,73,98,68,160
ENSG00000134152,168,67,64,219,84,179,117,213
ENSG00000134153,209,56,25,100,185,115,163,67
ENSG00000134160,13,112,178,24,10,20,15,3
ENSG00000134183,0,0,10,1,1,1,1,0
ENSG00000134184,68,0,35,22,0,97,40,28
ENSG00000134186,275,258,178,251,219,245,209,209
ENSG00000134193,5,168,227,22,6,7,20,1
ENSG00000134198,14,62,0,106,13,67,29,17
ENSG00000134200,0,0,0,0,0,0,0,1
ENSG00000134201,51,437,662,112,28,42,43,14
ENSG00000134202,1248,61,142,693,115,151,91,24
ENSG00000134207,9,202,583,17,33,13,38,24
ENSG00000134215,1104,202,153,618,315,491,213,501
ENSG00000134216,5,241,286,37,13,10,31,5
ENSG00000134222,10,196,74,18,6,19,49,18
ENSG00000134240,487,39,44,383,0,160,41,0
ENSG00000134242,251,1602,701,314,196,104,65,66
ENSG00000134243,2576,431,459,1769,569,675,594,1084
ENSG00000134245,124,672,968,113,71,118,144,1572
ENSG00000134247,295,639,583,333,598,378,910,371
ENSG00000134248,131,84,79,76,77,96,131,73
ENSG00000134249,17,134,163,9,1,14,23,6
ENSG00000134250,2052,1193,1155,2046,2346,1684,2329,1486
ENSG00000134253,132,230,262,144,21,33,54,71
ENSG00000134255,358,162,64,283,329,228,313,292
ENSG00000134256,6,157,143,19,21,48,40,18
ENSG00000134258,238,2,143,93,5,19,13,5
ENSG00000134259,11,162,64,10,11,67,11,9
ENSG00000134262,118,179,143,122,100,94,154,143
ENSG00000134265,304,78,49,175,260,198,221,389
ENSG00000134278,546,168,148,343,691,608,554,1158
ENSG00000134283,245,163,133,215,236,257,187,337
ENSG00000134285,70,207,257,84,194,97,229,223
ENSG00000134287,798,157,198,489,666,672,695,700
ENSG00000134291,249,146,128,123,163,179,152,167
ENSG00000134294,3610,84,114,1112,1987,1802,1357,1095
ENSG00000134308,936,34,84,832,1025,1009,721,580
ENSG00000134313,1698,342,385,1700,964,1156,927,990
ENSG00000134317,72,106,79,90,28,33,107,102
ENSG00000134318,1392,67,69,966,758,1312,735,616
ENSG00000134321,126,190,198,79,110,46,170,76
ENSG00000134323,12,73,133,23,3,18,24,13
ENSG00000134324,620,151,242,681,198,198,357,235
ENSG00000134326,80,133,227,45,77,93,153,83
ENSG00000134330,150,106,138,191,170,144,197,217
ENSG00000134333,1541,162,74,781,5945,3804,4154,4031
ENSG00000134339,8,62,40,2,178,3,80,7
ENSG00000134343,9,235,138,92,6,115,32,9
ENSG00000134352,4270,162,163,2584,4092,4453,2312,3076
ENSG00000134363,18,62,54,104,6,5,18,1
ENSG00000134365,0,11,0,1,0,1,0,0
ENSG00000134369,638,672,904,387,420,590,702,981
ENSG00000134371,448,62,84,391,339,468,318,356
ENSG00000134375,126,17,30,106,112,170,144,67
ENSG00000134376,25,398,360,46,16,52,28,14
ENSG00000134389,5,67,25,3,4,5,4,10
ENSG00000134398,9,151,114,9,1,7,27,1
ENSG00000134419,801,151,158,666,1603,2131,821,482
ENSG00000134438,19,258,385,24,23,19,49,1
ENSG00000134440,897,39,59,779,554,567,632,470
ENSG00000134443,0,56,10,1,0,0,1,0
ENSG00000134444,543,112,119,431,423,442,440,636
ENSG00000134452,451,90,148,472,410,446,375,421
ENSG00000134453,460,157,133,293,193,290,218,219
ENSG00000134460,12,39,59,18,38,29,140,28
ENSG00000134461,43,45,119,39,35,43,32,70
ENSG00000134463,131,45,40,142,56,184,82,78
ENSG00000134470,70,67,35,44,81,68,176,87
ENSG00000134480,341,162,183,350,282,367,194,589
ENSG00000134489,17,45,44,3,5,3,27,3
ENSG00000134490,41,50,99,23,23,43,42,33
ENSG00000134504,269,560,523,454,103,66,149,119
ENSG00000134508,282,118,291,216,129,245,126,248
ENSG00000134516,134,515,909,110,770,434,1194,480
